Timestamp,System_Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Command
17042.9362255,1689476979,1293069.0,-1307881.0,1072601.0,392257.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.936632708,1689476979,1287637.0,-1306110.0,1073615.0,393640.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.943479875,1689476979,1311113.0,-1306570.0,1084113.0,398356.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.944039125,1689476979,1318963.0,-1309169.0,1084022.0,397023.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.949419875,1689476979,1295759.0,-1308811.0,1073449.0,392198.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.94977775,1689476979,1285024.0,-1306962.0,1072015.0,392473.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.955443291,1689476979,1306153.0,-1307639.0,1081989.0,396722.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.955633958,1689476979,1320514.0,-1309497.0,1085107.0,397441.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.961756791,1689476979,1300534.0,-1309241.0,1075403.0,393009.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.962034666,1689476979,1284636.0,-1307066.0,1071826.0,392456.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.967652541,1689476979,1301848.0,-1306014.0,1081121.0,397290.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.968096125,1689476979,1321160.0,-1308005.0,1086663.0,398905.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.973840083,1689476979,1305521.0,-1308685.0,1077694.0,394233.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.974119291,1689476979,1313356.0,-1309547.0,1081351.0,395684.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.981825666,1689476979,1296746.0,-1306398.0,1078786.0,395936.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.982423041,1689476979,1319310.0,-1308582.0,1086338.0,398526.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.990284,1689476979,1309189.0,-1309991.0,1079127.0,394353.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.996584333,1689476979,1286239.0,-1308354.0,1071003.0,391415.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17042.996945,1689476979,1292397.0,-1306986.0,1076727.0,394813.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.00262275,1689476979,1289974.0,-1307071.0,1072957.0,393114.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.002902208,1689476979,1290096.0,-1304924.0,1076796.0,395967.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.008764875,1689476979,1314805.0,-1305929.0,1086810.0,400166.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.009231208,1689476979,1284508.0,-1306316.0,1073391.0,393475.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.024427833,1689476979,1293252.0,-1307409.0,1073944.0,393216.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.024996333,1689476979,1286537.0,-1305747.0,1074424.0,394244.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.0348475,1689476979,1309551.0,-1306444.0,1084471.0,398649.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.040915666,1689476979,1319338.0,-1308504.0,1085483.0,398116.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.041307416,1689476979,1304488.0,-1306559.0,1083405.0,398079.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.0478405,1689476979,1320102.0,-1308752.0,1086958.0,398788.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.048308666,1689476979,1301217.0,-1309058.0,1077137.0,394028.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.0535695,1689476979,1284131.0,-1307216.0,1072568.0,392733.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.053943208,1689476979,1300161.0,-1306478.0,1081366.0,397230.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.060063416,1689476979,1320129.0,-1308083.0,1087337.0,399238.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.060540166,1689476979,1305822.0,-1308932.0,1078747.0,394842.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.066017166,1689476979,1284987.0,-1307730.0,1071924.0,392311.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.066381458,1689476979,1295186.0,-1307296.0,1078781.0,395726.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.072384916,1689476979,1318224.0,-1309100.0,1086787.0,398691.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.072755291,1689476979,1309660.0,-1310430.0,1080278.0,394937.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.078515916,1689476979,1286444.0,-1308804.0,1071918.0,391746.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.078798458,1689476979,1290844.0,-1307346.0,1076730.0,394559.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.084599583,1689476979,1315486.0,-1308660.0,1085914.0,398184.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.098470875,1689476979,1313378.0,-1310429.0,1081582.0,395381.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.098903333,1689476979,1288606.0,-1309391.0,1071764.0,391441.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.10538,1689476979,1286551.0,-1307498.0,1074328.0,393434.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.1057585,1689476979,1311418.0,-1307978.0,1084733.0,397873.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.111850208,1689476979,1316574.0,-1309619.0,1083534.0,396529.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.112344791,1689476979,1293134.0,-1308616.0,1073438.0,392256.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.117982125,1689476979,1285653.0,-1306591.0,1073609.0,393368.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.118458333,1689476979,1308721.0,-1306892.0,1084204.0,398201.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.1239225,1689476979,1320027.0,-1308581.0,1086146.0,398250.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.124188958,1689476979,1298095.0,-1309118.0,1075759.0,393023.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.130318708,1689476979,1284064.0,-1307948.0,1072398.0,392109.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.130713708,1689476979,1303212.0,-1307820.0,1081948.0,396806.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.136254333,1689476979,1319750.0,-1309717.0,1086001.0,397860.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.136601291,1689476979,1301807.0,-1309703.0,1076626.0,393364.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.142256125,1689476979,1283469.0,-1308249.0,1071219.0,391681.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.148655166,1689476979,1298265.0,-1307991.0,1079591.0,395709.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.149078541,1689476979,1319008.0,-1309817.0,1086063.0,398009.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.1544415,1689476979,1305731.0,-1310741.0,1077883.0,393810.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.154809458,1689476979,1284600.0,-1308757.0,1071060.0,391595.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.165722291,1689476979,1294083.0,-1307262.0,1078321.0,395593.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.166005625,1689476979,1317847.0,-1308344.0,1086983.0,399131.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.181177666,1689476979,1310899.0,-1309537.0,1081068.0,395816.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.196816333,1689476979,1287364.0,-1308036.0,1072378.0,392590.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.197203416,1689476979,1290201.0,-1306825.0,1076665.0,395084.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.203262416,1689476979,1314691.0,-1308433.0,1086081.0,398888.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.203697625,1689476979,1313438.0,-1310177.0,1082242.0,396323.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.218551583,1689476979,1288738.0,-1309358.0,1072279.0,392099.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.228165875,1689476979,1285726.0,-1308259.0,1073973.0,393500.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.234255916,1689476979,1310213.0,-1308712.0,1084388.0,398247.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.2347415,1689476979,1316313.0,-1310659.0,1083651.0,397015.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,99
17043.240172875,1689476979,1292703.0,-1309965.0,1073309.0,392488.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.240537541,1689476979,1283402.0,-1308304.0,1072614.0,392905.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.246508833,1689476979,1305946.0,-1308547.0,1083117.0,397654.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.24672975,1689476979,1318329.0,-1310457.0,1085181.0,397856.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.253132625,1689476979,1297685.0,-1309268.0,1075669.0,393851.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.253594666,1689476979,1283641.0,-1307171.0,1072923.0,393527.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.268761916,1689476979,1302539.0,-1306516.0,1082905.0,398336.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.269139916,1689476979,1320091.0,-1308695.0,1087393.0,399519.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.27583525,1689476979,1302656.0,-1309637.0,1077583.0,394517.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.283780583,1689476979,1283473.0,-1308068.0,1071773.0,392635.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.284302041,1689476979,1296852.0,-1307325.0,1079591.0,396599.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.291787333,1689476979,1318861.0,-1309079.0,1086784.0,399044.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.29221025,1689476979,1306252.0,-1310422.0,1078562.0,394416.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.297854208,1689476979,1284201.0,-1308732.0,1070937.0,391565.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.298443833,1689476979,1292548.0,-1307687.0,1077434.0,394959.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.3048295,1689476979,1316559.0,-1309112.0,1086029.0,398415.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.305149708,1689476979,1310940.0,-1310529.0,1080671.0,395264.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.311674291,1689476979,1287311.0,-1309254.0,1071870.0,391758.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.311965958,1689476979,1309908.0,-1308186.0,1084955.0,398346.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.327814125,1689476979,1282896.0,-1308334.0,1071574.0,392324.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.338196791,1689476979,1315380.0,-1309582.0,1083517.0,396938.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17043.343831666,1689476979,1291011.0,-1308126.0,1073535.0,393014.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
